personid,sex,birthday,ethnicity
244277,0,1960-08-01 0:00,1
276195,0,1940-03-30 0:00,1
109946,1,1937-04-14 0:00,1
241754,1,1932-11-14 0:00,1
268906,0,1955-10-28 0:00,1
154968,0,1963-11-29 0:00,1
49995,0,1909-01-07 0:00,1
185804,1,1954-01-31 0:00,1
256762,1,1956-02-16 0:00,1
155043,1,1965-09-26 0:00,1
344295,1,1975-11-07 0:00,1
191848,1,1936-10-29 0:00,1
288382,1,1973-01-04 0:00,1
12447,0,1974-12-27 0:00,1
144209,1,1941-08-22 0:00,1
115364,1,1955-07-19 0:00,1
326361,1,1992-04-04 0:00,1
222965,0,1984-03-08 0:00,0
137288,0,1943-02-24 0:00,1
104382,1,1972-04-08 0:00,1
214838,0,1963-03-06 0:00,1
1361,1,1955-03-06 0:00,1
68166,1,1936-06-01 0:00,1
51120,1,1966-08-29 0:00,1
55673,1,1979-03-25 0:00,1
310862,0,1940-06-17 0:00,1
302558,1,1985-04-07 0:00,1
316790,0,1946-01-02 0:00,1
67114,0,1936-09-13 0:00,1
115962,0,1939-07-26 0:00,1
100282,1,1959-07-07 0:00,1
115097,1,1941-05-24 0:00,1
109699,1,1962-08-03 0:00,1
68454,1,2008-07-20 0:00,1
249390,1,1930-11-19 0:00,1
190130,1,1984-08-22 0:00,1
213804,1,1961-09-05 0:00,1
193800,0,1958-12-04 0:00,1
332314,0,1954-12-19 0:00,1
303749,1,1937-10-29 0:00,1
318467,1,1988-09-04 0:00,1
229135,0,2000-06-04 0:00,1
368427,0,1987-01-05 0:00,1
363740,0,1968-10-01 0:00,1
102011,0,1943-01-14 0:00,1
285089,0,1983-03-05 0:00,1
56491,0,2007-07-16 0:00,1
267461,0,1997-02-12 0:00,1
270234,1,1947-07-02 0:00,1
212270,1,1970-11-07 0:00,1
10422,0,1950-11-25 0:00,1
164333,0,1928-09-16 0:00,1
3466,1,1966-11-09 0:00,1
299341,1,1958-10-31 0:00,1
103975,0,1942-04-21 0:00,1
111125,0,1991-02-01 0:00,1
209703,1,1946-09-24 0:00,1
337905,0,1965-10-01 0:00,1
11945,0,1972-09-03 0:00,1
210196,1,1944-01-20 0:00,1
84370,1,1983-09-02 0:00,1
10277,1,1959-12-23 0:00,1
134346,0,1980-12-01 0:00,1
184569,0,1965-09-23 0:00,1
318069,0,1957-07-17 0:00,1
68883,0,1966-10-13 0:00,1
118392,1,1961-07-02 0:00,1
360874,1,2004-08-10 0:00,1
133609,1,1966-03-06 0:00,1
225300,0,1986-12-25 0:00,1
105685,0,1958-04-28 0:00,1
210001,0,1977-11-05 0:00,1
108982,1,1965-01-22 0:00,1
170690,1,1941-03-15 0:00,1
70988,1,1960-04-05 0:00,1
11334,0,1944-04-15 0:00,1
145663,0,1935-09-25 0:00,1
106135,1,1956-03-05 0:00,1
110961,1,1993-03-05 0:00,1
149224,1,1947-02-23 0:00,1
325761,0,1918-10-05 0:00,1
165879,1,1931-10-28 0:00,1
136005,0,1965-12-13 0:00,1
127847,1,1977-07-13 0:00,1
347781,0,2005-11-08 0:00,1
356054,0,1935-12-07 0:00,1
215217,0,1966-04-20 0:00,1
223321,0,1969-08-29 0:00,1
52365,1,1968-05-09 0:00,1
147728,1,1966-05-25 0:00,1
55837,0,1958-09-16 0:00,1
197084,1,1998-04-15 0:00,1
193342,1,1992-01-20 0:00,1
250923,0,1941-08-05 0:00,1
300501,0,1979-01-25 0:00,1
307139,1,1979-10-23 0:00,1
183868,0,1981-11-06 0:00,1
282354,1,1944-02-13 0:00,0
320640,1,1971-06-16 0:00,1
35397,0,1986-01-06 0:00,1
159271,0,1979-10-15 0:00,1
267849,0,1970-12-20 0:00,1
150299,0,1989-11-09 0:00,1
203615,1,1969-02-23 0:00,1
120858,0,1952-06-21 0:00,1
282992,0,1951-02-27 0:00,1
68746,0,2008-06-18 0:00,1
257153,1,1980-09-19 0:00,1
64365,1,1973-08-26 0:00,1
5153,0,1989-07-05 0:00,1
57952,1,1965-07-30 0:00,1
333338,1,1966-11-17 0:00,1
272497,0,1977-04-07 0:00,1
217680,0,1994-08-07 0:00,1
331938,1,1957-02-10 0:00,1
85974,1,1939-08-13 0:00,1
236153,0,1959-12-13 0:00,1
173080,1,1945-09-21 0:00,1
130561,1,1974-04-15 0:00,1
28727,1,1993-11-03 0:00,1
269837,1,1974-12-08 0:00,1
77046,0,1980-04-30 0:00,1
257782,0,1971-05-31 0:00,1
208538,0,1920-02-13 0:00,1
89772,0,1934-01-01 0:00,1
75199,1,1963-03-02 0:00,1
176557,1,1971-07-23 0:00,1
364938,0,1961-01-24 0:00,1
198503,0,1980-11-14 0:00,1
266967,0,1960-03-24 0:00,1
185647,1,1969-06-22 0:00,1
7913,1,1977-01-13 0:00,1
343774,1,1995-01-08 0:00,1
339821,0,1941-04-01 0:00,1
333267,0,1960-09-24 0:00,1
369160,1,1937-12-21 0:00,1
243513,0,1972-05-23 0:00,1
305192,0,1945-01-23 0:00,1
144599,0,1969-08-12 0:00,1
93209,0,1965-12-18 0:00,1
128939,1,1920-06-01 0:00,1
343941,1,1974-09-09 0:00,1
142501,0,1957-04-22 0:00,1
19484,1,1950-01-12 0:00,1
276974,0,1955-05-12 0:00,1
241762,0,1971-04-19 0:00,1
262239,0,1975-11-12 0:00,1
159198,1,1979-12-10 0:00,1
138071,0,1993-10-03 0:00,1
288448,1,1937-01-26 0:00,1
213939,1,1971-05-02 0:00,1
328587,1,1973-06-19 0:00,1
174440,1,1981-09-12 0:00,1
147953,1,1970-04-15 0:00,1
44123,1,1972-01-08 0:00,1
47898,0,1985-03-25 0:00,1
84606,1,1958-12-15 0:00,1
32055,0,1962-11-15 0:00,1
111730,0,1953-05-02 0:00,0
171629,1,1961-08-30 0:00,1
222546,0,1991-08-22 0:00,1
275599,0,1974-05-13 0:00,1
123701,0,1999-05-06 0:00,1
32217,0,1995-10-09 0:00,1
124501,0,1967-03-10 0:00,1
163125,1,1935-03-28 0:00,1
342866,1,1990-01-20 0:00,1
173736,0,1995-11-28 0:00,1
327384,1,1939-01-07 0:00,1
147387,0,1975-12-04 0:00,1
73162,0,1935-11-20 0:00,1
14059,1,1967-09-10 0:00,1
317726,0,1981-04-07 0:00,1
312151,1,1931-08-12 0:00,1
100572,1,1991-02-17 0:00,1
37155,1,1966-10-16 0:00,1
193362,0,1921-07-13 0:00,1
230870,0,1947-01-04 0:00,1
138352,0,1994-10-08 0:00,1
273846,1,1933-11-30 0:00,1
311054,1,1951-04-29 0:00,1
198817,0,1976-12-05 0:00,1
321808,0,1961-06-19 0:00,1
181946,0,1967-04-09 0:00,1
216037,1,1934-09-27 0:00,1
144084,0,1972-03-04 0:00,1
281345,1,1954-06-09 0:00,1
22342,1,1966-03-29 0:00,1
237794,1,1976-05-26 0:00,1
138514,0,1943-01-06 0:00,1
128999,0,1952-01-31 0:00,1
57320,1,1955-05-30 0:00,1
327458,1,1939-01-21 0:00,1
189848,1,1970-02-27 0:00,1
321782,1,2007-09-12 0:00,1
154966,1,1932-10-02 0:00,1
142231,1,1951-12-05 0:00,1
235088,0,1974-08-29 0:00,1
232933,0,1982-01-12 0:00,1
300944,1,1973-12-29 0:00,1
276197,0,1980-10-20 0:00,1
326923,0,1980-10-17 0:00,1
140450,0,1961-01-17 0:00,1
120781,1,1962-10-12 0:00,1
8844,1,1969-05-25 0:00,1
56516,0,1978-03-26 0:00,1
177539,1,1965-02-12 0:00,1
209825,0,1974-04-30 0:00,1
3077,0,1981-12-18 0:00,1
88179,1,1950-02-11 0:00,1
202293,0,1971-12-06 0:00,1
308594,0,1958-11-08 0:00,1
265468,1,1963-06-07 0:00,0
197602,1,1946-07-23 0:00,1
334563,1,1971-03-15 0:00,1
200053,0,1974-01-29 0:00,1
366800,0,1967-03-04 0:00,1
326216,0,2001-01-21 0:00,1
29824,1,1965-12-02 0:00,1
213995,1,1968-06-28 0:00,1
202132,1,1968-07-31 0:00,1
100748,1,1941-07-27 0:00,1
353299,0,1978-08-18 0:00,1
284971,1,2006-07-12 0:00,1
67090,1,1960-01-13 0:00,1
141534,0,1944-11-22 0:00,1
251064,1,1982-04-15 0:00,1
132874,0,1965-01-13 0:00,1
161480,0,1973-06-21 0:00,1
144554,0,1954-04-12 0:00,1
307828,0,1923-12-10 0:00,1
51944,0,1934-02-01 0:00,1
262990,0,1963-02-05 0:00,1
73346,0,1969-02-26 0:00,1
229504,0,1921-09-13 0:00,1
311109,1,1969-11-06 0:00,1
180142,1,1996-07-29 0:00,1
350377,0,1930-03-19 0:00,1
145700,1,1966-01-16 0:00,1
244890,1,2006-10-03 0:00,1
315035,1,1959-07-03 0:00,1
267109,0,1964-06-24 0:00,1
326490,0,1961-07-02 0:00,1
95102,1,1963-06-11 0:00,1
176127,1,1947-12-29 0:00,1
203203,1,1964-04-08 0:00,1
178541,1,1971-12-16 0:00,1
97000,1,1948-11-30 0:00,1
67796,1,1944-09-26 0:00,1
156644,1,1951-12-26 0:00,1
150266,0,1962-11-03 0:00,1
315015,1,1945-12-25 0:00,1
61664,0,1986-06-30 0:00,1
147159,1,1982-12-06 0:00,1
50047,1,1954-11-27 0:00,1
210962,0,1959-01-07 0:00,1
244479,1,1974-02-14 0:00,1
178060,0,1958-03-31 0:00,1
92582,1,1984-07-06 0:00,1
330811,0,1969-03-09 0:00,1
337064,1,1970-04-24 0:00,1
236185,0,1912-10-22 0:00,1
329966,1,1966-10-13 0:00,1
81425,1,1972-11-08 0:00,1
283107,1,1963-06-01 0:00,1
346714,1,1953-07-10 0:00,1
247051,1,2003-11-14 0:00,1
269094,0,1946-04-09 0:00,1
330367,1,1959-03-19 0:00,1
28784,1,1987-07-17 0:00,1
15846,0,1982-08-18 0:00,1
275183,1,1993-12-09 0:00,1
337598,0,1942-05-21 0:00,1
194497,1,1963-07-02 0:00,1
136009,1,1969-04-02 0:00,1
202213,1,1971-11-07 0:00,1
282645,0,1941-11-16 0:00,1
323717,1,1966-01-22 0:00,1
317083,0,1939-10-01 0:00,1
238824,0,1976-01-03 0:00,1
302561,1,1982-07-31 0:00,1
319371,0,1938-06-30 0:00,1
28395,1,1970-08-01 0:00,1
102221,1,1941-02-21 0:00,1
4442,1,1976-11-12 0:00,1
72626,1,1954-04-19 0:00,1
312540,1,1991-04-03 0:00,1
314041,0,1955-07-22 0:00,1
202866,1,1927-02-28 0:00,1
209924,0,1941-03-17 0:00,1
278564,1,1992-09-29 0:00,1
282527,0,1931-11-05 0:00,1
62940,1,1949-01-03 0:00,1
250097,0,1937-12-21 0:00,1
287878,1,1997-06-19 0:00,1
276382,0,1952-10-02 0:00,1
220962,0,1939-02-10 0:00,1
167608,1,1972-05-09 0:00,1
150026,0,1944-04-17 0:00,1
174223,0,1949-11-04 0:00,1
113344,1,1932-11-06 0:00,1
269686,1,1981-04-07 0:00,1
227384,0,1965-03-20 0:00,1
264825,1,1960-09-10 0:00,1
16717,0,1972-04-15 0:00,1
120321,0,1992-02-02 0:00,1
231598,0,1976-03-04 0:00,1
368762,1,1947-01-27 0:00,1
183527,0,1963-07-09 0:00,1
39520,0,1949-09-10 0:00,1
198540,0,1965-08-01 0:00,1
110845,1,1996-06-12 0:00,1
330978,0,1966-08-17 0:00,1
162554,0,1942-01-23 0:00,1
61236,0,1984-02-29 0:00,1
259124,0,1981-01-31 0:00,1
316085,1,1953-12-27 0:00,1
69276,1,1965-10-19 0:00,1
60387,0,1978-12-30 0:00,1
53001,1,1973-03-19 0:00,1
307901,0,1958-12-31 0:00,1
54722,1,1980-07-22 0:00,1
244406,0,1952-03-20 0:00,1
352520,1,1946-04-10 0:00,1
347448,0,1939-10-04 0:00,1
206410,0,1977-06-01 0:00,1
327733,1,1967-01-19 0:00,1
54718,1,1985-03-06 0:00,1
351790,1,1969-09-10 0:00,1
256532,1,1987-10-18 0:00,1
70981,0,2003-01-29 0:00,1
121936,0,1987-12-16 0:00,1
260067,0,1935-12-24 0:00,1
241555,0,1947-03-19 0:00,1
82614,1,1967-06-30 0:00,1
165876,0,1959-06-18 0:00,1
16531,1,1949-10-23 0:00,1
246727,0,1933-12-24 0:00,1
321349,1,1970-10-18 0:00,1
353490,1,1974-01-05 0:00,1
312712,1,1981-11-01 0:00,1
9135,0,1971-03-02 0:00,1
354046,1,1966-03-27 0:00,1
49667,1,1963-05-06 0:00,1
67556,0,1939-07-08 0:00,1
237912,1,1992-07-23 0:00,1
274678,0,1942-08-20 0:00,1
53874,0,1980-03-25 0:00,0
85515,0,1972-06-05 0:00,1
225889,0,1937-09-03 0:00,1
46460,0,1948-11-05 0:00,1
342596,1,1944-12-28 0:00,1
324986,0,1933-05-03 0:00,1
273648,1,1942-11-16 0:00,1
223773,1,1953-08-05 0:00,1
207269,1,2007-04-03 0:00,1
126723,1,1960-10-24 0:00,1
305910,0,1994-10-04 0:00,1
247668,1,1925-09-28 0:00,1
238226,1,1957-08-22 0:00,1
252004,1,1972-12-28 0:00,1
131431,0,1948-09-24 0:00,1
223032,1,1948-09-07 0:00,1
33039,1,1962-02-02 0:00,1
291091,1,1928-06-17 0:00,1
311287,0,1954-06-06 0:00,1
301851,1,1974-07-31 0:00,1
329101,1,1961-05-27 0:00,1
31220,1,1952-03-23 0:00,1
98245,0,1967-10-24 0:00,1
104206,0,1965-07-20 0:00,1
186218,1,1928-03-06 0:00,1
127884,1,1990-08-24 0:00,1
235060,1,1950-03-03 0:00,1
261466,1,1972-11-08 0:00,1
263338,1,1971-08-17 0:00,1
339199,0,1961-07-21 0:00,1
283249,0,1958-08-24 0:00,1
48960,0,1954-02-23 0:00,1
318708,1,1970-09-18 0:00,1
118396,1,1937-03-03 0:00,1
145179,1,1977-04-28 0:00,1
62856,0,1936-05-21 0:00,1
81286,0,1960-01-23 0:00,1
82905,1,1923-12-11 0:00,1
195418,1,1930-12-21 0:00,1
162124,1,1969-08-06 0:00,1
234476,1,1966-11-09 0:00,1
320704,0,1963-01-23 0:00,1
264789,0,1943-04-18 0:00,1
12023,1,1937-08-25 0:00,1
279794,0,1969-02-12 0:00,1
106958,0,1953-05-04 0:00,1
61517,0,1955-04-04 0:00,1
297893,1,1985-02-06 0:00,1
285446,1,1946-05-30 0:00,1
22762,0,1957-02-16 0:00,1
142956,1,1935-05-07 0:00,1
7111,0,1975-04-01 0:00,1
352119,0,1975-03-29 0:00,1
115013,0,1962-08-05 0:00,1
326485,1,1954-12-01 0:00,1
65943,0,1975-08-30 0:00,1
71290,1,1946-08-10 0:00,1
292248,0,1968-07-04 0:00,1
331220,1,1938-01-29 0:00,1
236510,0,1960-09-26 0:00,1
276470,0,1969-01-07 0:00,1
139573,1,1958-11-14 0:00,1
148674,0,1951-01-12 0:00,1
14025,0,1970-01-22 0:00,1
60800,1,1946-06-07 0:00,1
225561,1,1990-10-22 0:00,1
8671,0,1964-04-21 0:00,1
251008,0,1959-10-02 0:00,1
153151,0,1963-07-08 0:00,1
86153,0,1979-05-18 0:00,1
138130,1,1927-05-13 0:00,1
156391,1,1977-04-19 0:00,1
348535,1,1962-08-27 0:00,1
340024,0,1987-11-17 0:00,1
319982,1,1958-11-07 0:00,1
16322,1,1993-12-28 0:00,1
78260,0,1945-09-09 0:00,1
260940,0,2001-03-09 0:00,1
124246,0,1936-01-31 0:00,1
137657,0,1967-12-25 0:00,1
337549,1,1953-05-17 0:00,1
231730,1,1950-01-05 0:00,1
63671,1,1961-01-09 0:00,1
203302,0,1973-06-29 0:00,1
166035,1,1936-03-28 0:00,1
241118,0,1964-07-13 0:00,1
228477,0,1970-10-05 0:00,1
6474,0,1973-07-22 0:00,1
180478,0,1945-12-19 0:00,1
342718,1,1974-04-16 0:00,1
344140,1,1949-02-06 0:00,1
196297,1,1932-08-17 0:00,1
47935,1,1994-09-25 0:00,1
366478,1,1942-11-11 0:00,1
42480,1,1964-11-10 0:00,1
9664,0,1970-09-04 0:00,1
207675,0,1975-09-29 0:00,1
341515,1,1946-06-05 0:00,1
167424,0,1948-11-13 0:00,1
294186,1,1960-06-27 0:00,1
349203,1,1964-10-14 0:00,1
352475,1,1994-11-24 0:00,1
300217,1,1984-01-16 0:00,1
8464,1,1935-02-05 0:00,1
177105,0,1975-10-09 0:00,1
185583,1,1966-06-27 0:00,1
243199,0,1921-12-13 0:00,1
181110,0,1971-11-05 0:00,1
240545,0,1973-04-06 0:00,1
188832,1,1959-10-09 0:00,1
91334,1,1943-11-15 0:00,1
150515,0,1940-12-07 0:00,1
344605,0,1974-09-20 0:00,1
111655,1,1969-07-16 0:00,1
158664,0,1936-06-26 0:00,1
182818,0,1927-04-12 0:00,1
72286,1,1992-07-18 0:00,1
214356,1,1973-11-05 0:00,1
306291,1,2004-01-07 0:00,1
370062,1,1942-12-16 0:00,1
170799,1,1963-07-10 0:00,1
159821,1,1956-08-11 0:00,1
364928,0,1975-01-16 0:00,1
129299,1,1956-07-25 0:00,1
103256,0,1956-07-02 0:00,1
36191,0,1938-04-05 0:00,1
39196,1,1939-03-31 0:00,1
346490,0,1969-11-10 0:00,1
126584,1,2000-09-21 0:00,1
225189,0,1977-06-17 0:00,1
293990,0,1954-09-18 0:00,1
4310,0,2004-11-03 0:00,1
262517,0,1967-02-15 0:00,1
120346,0,1953-06-02 0:00,1
336331,0,1961-04-27 0:00,1
271108,1,1969-05-04 0:00,1
17665,1,1955-04-28 0:00,1
7763,1,1970-11-18 0:00,1
62907,1,2003-03-05 0:00,1
353317,0,1971-05-21 0:00,1
348867,1,1985-07-21 0:00,1
219839,0,1958-06-08 0:00,1
298424,0,1960-11-25 0:00,1
257170,1,1948-05-11 0:00,1
113239,1,1979-11-14 0:00,1
327820,1,1955-11-10 0:00,1
118400,0,1956-04-27 0:00,1
263434,0,2004-05-29 0:00,1
48920,0,1969-08-13 0:00,1
292086,0,1952-04-02 0:00,1
215475,0,1988-02-04 0:00,1
211936,0,1946-08-05 0:00,1
191062,1,1953-06-08 0:00,1
41768,1,1952-11-05 0:00,1
144594,0,1964-01-28 0:00,1
11719,1,1977-11-20 0:00,1
122575,0,1971-09-05 0:00,1
149549,1,1940-03-02 0:00,1
143195,1,1941-12-18 0:00,1
22507,0,1923-11-04 0:00,1
66013,0,1960-07-06 0:00,1
104842,0,1958-12-22 0:00,1
305279,1,1955-12-25 0:00,1
121161,0,1962-01-01 0:00,1
331293,0,1939-10-17 0:00,1
197954,1,1968-03-07 0:00,1
311870,1,1953-10-06 0:00,1
305778,0,1981-11-14 0:00,1
316042,0,1951-12-27 0:00,1
79045,1,1948-07-08 0:00,1
69606,0,1932-11-09 0:00,1
299422,0,2002-09-14 0:00,1
163005,1,1957-12-01 0:00,1
34281,0,1953-10-12 0:00,1
212299,1,1957-09-27 0:00,0
217735,1,1976-04-23 0:00,1
166788,1,1954-04-27 0:00,1
224302,1,1967-08-05 0:00,1
299136,0,1950-04-21 0:00,1
150558,0,1966-11-22 0:00,1
168684,0,1953-02-02 0:00,1
35687,1,1996-01-14 0:00,1
166800,0,1953-10-17 0:00,1
293431,1,1961-05-07 0:00,1
250543,0,1958-01-21 0:00,1
162006,0,1980-04-20 0:00,1
342992,1,2004-05-13 0:00,1
116141,1,1964-09-03 0:00,1
246169,0,1961-06-30 0:00,1
302341,0,1936-05-29 0:00,1
205608,1,1992-12-13 0:00,1
68936,0,1968-02-29 0:00,1
43196,1,1957-03-03 0:00,1
288420,1,1963-12-28 0:00,1
337821,0,1959-11-03 0:00,1
346531,1,1960-12-19 0:00,1
304785,1,1977-08-30 0:00,1
85395,1,1978-08-24 0:00,1
54797,1,2001-01-23 0:00,1
332742,0,1965-05-05 0:00,1
251300,1,1985-11-09 0:00,1
79541,1,1971-03-30 0:00,1
111028,1,1961-07-30 0:00,1
39597,0,1942-08-26 0:00,1
168995,1,1944-01-19 0:00,1
37565,0,1946-03-03 0:00,1
336134,1,1970-09-15 0:00,1
255306,0,1988-04-12 0:00,1
328503,1,1967-03-21 0:00,1
42884,0,1935-12-21 0:00,1
306607,0,1958-06-10 0:00,1
203224,0,1986-05-01 0:00,1
295647,1,1980-10-12 0:00,1
138617,1,1924-08-05 0:00,1
90894,1,1949-07-15 0:00,1
209315,1,1978-02-15 0:00,1
326282,1,1975-02-02 0:00,1
151,0,1977-12-04 0:00,1
2931,1,1953-02-27 0:00,1
156504,1,1971-11-02 0:00,1
61468,1,1970-05-24 0:00,1
334255,1,1966-02-25 0:00,1
127866,1,1983-05-15 0:00,1
364398,1,1929-12-12 0:00,1
244083,0,1934-06-17 0:00,1
156978,1,1979-05-15 0:00,1
324188,1,1954-09-02 0:00,1
360264,0,1986-09-25 0:00,1
370606,1,1970-04-22 0:00,0
296580,1,1966-02-08 0:00,1
195392,0,1944-03-08 0:00,1
156407,1,1928-12-05 0:00,1
159819,1,1975-12-26 0:00,1
243272,1,1958-07-05 0:00,1
352283,1,1982-03-30 0:00,1
134464,0,1967-12-25 0:00,1
195244,0,1962-12-01 0:00,1
29493,1,1965-10-11 0:00,1
317680,1,1939-03-06 0:00,1
146696,0,1947-08-07 0:00,1
177724,0,1979-08-05 0:00,1
10153,1,1967-05-04 0:00,1
285417,1,1948-12-11 0:00,1
268949,1,1968-12-19 0:00,1
242225,1,2009-10-05 0:00,1
247613,1,1990-09-11 0:00,1
20552,1,1928-06-15 0:00,1
168919,1,1964-01-01 0:00,1
348762,0,1919-09-28 0:00,1
188393,0,1962-11-19 0:00,1
14783,1,1956-07-24 0:00,1
26060,1,1933-11-07 0:00,1
258923,1,1996-12-19 0:00,1
258850,1,1954-06-20 0:00,1
109694,0,1959-11-12 0:00,1
40650,1,1980-04-30 0:00,1
91136,1,1948-08-14 0:00,1
279190,1,1964-05-15 0:00,1
192030,0,1960-01-06 0:00,1
34759,0,1932-08-20 0:00,1
133424,1,1953-07-20 0:00,1
105687,0,1968-04-29 0:00,1
335024,0,1946-05-03 0:00,1
7002,1,1971-02-15 0:00,1
271986,1,2001-05-31 0:00,1
236001,0,1942-08-27 0:00,1
192713,0,1973-03-11 0:00,1
95984,0,1957-10-03 0:00,1
358407,1,1914-02-22 0:00,1
200834,1,1990-03-19 0:00,1
203641,0,1942-10-17 0:00,1
135154,1,1959-03-14 0:00,0
26387,0,1953-11-15 0:00,1
330857,0,1934-03-03 0:00,1
152707,1,1965-05-25 0:00,1
358416,1,1924-04-04 0:00,1
252723,1,1920-07-26 0:00,1
185088,1,1977-11-20 0:00,1
8946,0,1973-09-20 0:00,1
277281,1,1942-02-28 0:00,1
69006,0,2003-06-04 0:00,1
239830,1,1976-06-11 0:00,1
198277,1,1947-05-02 0:00,1
351350,0,1948-12-28 0:00,1
116125,1,1956-05-14 0:00,1
72716,1,1973-12-06 0:00,1
13549,1,1975-03-02 0:00,1
38928,1,1994-12-01 0:00,1
325924,0,1940-05-31 0:00,1
135718,1,1952-06-20 0:00,1
62923,1,1981-09-17 0:00,1
147747,0,1952-10-20 0:00,1
192781,1,1958-11-09 0:00,1
219195,1,1986-02-04 0:00,1
160136,1,1939-02-06 0:00,1
107889,1,1960-05-17 0:00,1
283292,1,1951-06-03 0:00,1
342768,0,1966-08-25 0:00,1
99358,1,1989-09-22 0:00,1
283949,1,1982-03-15 0:00,1
98634,1,1955-07-08 0:00,1
87364,0,1939-08-25 0:00,1
360800,0,1930-07-04 0:00,1
107677,1,1973-05-08 0:00,1
259774,1,1966-10-23 0:00,1
245887,0,1975-01-19 0:00,1
183813,0,1992-11-09 0:00,1
270177,1,2002-12-04 0:00,1
273318,0,1989-03-23 0:00,1
119304,0,1951-08-31 0:00,1
88562,1,1967-02-24 0:00,1
257024,1,1981-12-24 0:00,1
368817,1,1974-09-05 0:00,1
82703,1,1993-05-14 0:00,1
324873,0,1977-08-24 0:00,1
306226,1,1954-09-29 0:00,1
32313,1,1944-03-12 0:00,1
114182,0,1964-09-12 0:00,1
339394,1,1959-03-26 0:00,1
271971,1,1941-01-20 0:00,1
105159,1,1997-04-07 0:00,1
246786,0,1969-07-27 0:00,1
5133,0,1948-05-17 0:00,1
217455,1,1935-01-08 0:00,1
39555,1,1969-10-04 0:00,1
53141,1,1974-08-11 0:00,1
120686,0,1978-09-28 0:00,1
319514,0,1974-05-22 0:00,1
338068,1,1994-07-18 0:00,1
170837,0,1941-07-25 0:00,1
316248,1,1969-10-16 0:00,1
223064,1,1969-10-30 0:00,1
321973,0,1978-02-24 0:00,1
98334,0,1962-12-13 0:00,1
242548,1,1957-08-12 0:00,1
210432,1,1967-11-28 0:00,1
183420,1,1966-12-19 0:00,1
250262,0,1974-05-07 0:00,1
228659,1,1946-07-20 0:00,1
51342,0,1930-03-09 0:00,1
296744,0,1967-01-07 0:00,1
219093,1,1958-02-24 0:00,1
184510,1,1979-08-15 0:00,1
275312,1,2000-07-11 0:00,1
369333,1,1976-02-17 0:00,1
37529,1,1969-04-28 0:00,1
310945,0,1984-02-02 0:00,1
45145,1,2003-03-31 0:00,1
353314,0,1976-12-20 0:00,1
180925,0,1953-03-29 0:00,1
100921,1,1975-04-26 0:00,1
102892,1,1945-06-01 0:00,1
128335,0,1970-08-20 0:00,1
84975,1,1963-11-09 0:00,1
358132,0,1973-10-20 0:00,1
266359,0,1961-03-22 0:00,1
366637,1,1980-10-08 0:00,1
354180,0,1953-10-30 0:00,1
305117,1,1981-09-29 0:00,1
238412,0,2008-03-19 0:00,1
120040,0,1931-03-08 0:00,1
305934,1,1935-02-15 0:00,1
93671,0,1967-02-09 0:00,1
335155,1,1957-05-17 0:00,1
298358,0,1973-05-03 0:00,1
32608,0,1996-02-19 0:00,1
275311,1,1934-05-25 0:00,1
297367,1,1930-02-09 0:00,1
4393,0,1944-03-04 0:00,1
103885,0,1973-06-27 0:00,1
351169,1,1958-11-24 0:00,1
26323,0,1934-03-03 0:00,1
40918,0,1976-04-09 0:00,1
322207,1,1929-12-18 0:00,1
45096,0,1965-01-16 0:00,1
263040,0,1972-03-16 0:00,1
172982,1,1957-12-17 0:00,1
205355,1,1960-08-15 0:00,1
284860,1,1960-02-15 0:00,1
137931,0,1955-03-18 0:00,1
4159,0,1945-01-16 0:00,1
317142,0,1925-09-06 0:00,1
69679,1,1935-04-26 0:00,1
42782,1,1928-11-07 0:00,1
121531,0,1976-10-12 0:00,1
289074,1,1995-05-22 0:00,1
232377,0,1959-12-16 0:00,1
353167,1,1971-03-07 0:00,1
276797,0,1973-06-10 0:00,1
151601,0,1938-05-03 0:00,1
144050,0,1975-01-26 0:00,1
128005,0,1975-10-08 0:00,1
98518,1,1953-05-30 0:00,1
50104,1,1951-07-30 0:00,1
80860,0,1943-06-14 0:00,1
250255,0,1963-04-28 0:00,1
138857,0,1995-10-21 0:00,1
246904,1,1960-10-20 0:00,1
255128,0,1974-08-11 0:00,1
360507,0,1958-07-22 0:00,0
343390,0,1960-08-08 0:00,1
330821,1,1979-01-29 0:00,1
85542,1,1932-10-11 0:00,1
164836,0,1965-05-17 0:00,1
9527,1,1969-02-20 0:00,1
317344,0,1963-02-12 0:00,1
41704,0,1932-01-27 0:00,1
258870,0,1930-04-16 0:00,1
4106,1,1991-09-09 0:00,1
344564,0,1993-07-05 0:00,1
13018,0,1937-10-28 0:00,1
3544,1,1923-01-31 0:00,1
368142,0,1935-04-17 0:00,1
153202,1,1957-12-16 0:00,1
87899,1,1964-06-30 0:00,1
328027,1,1976-03-04 0:00,1
111041,0,1939-04-19 0:00,1
269467,0,1965-10-13 0:00,1
21598,1,1991-11-09 0:00,1
308042,0,1942-11-07 0:00,1
176517,1,1981-06-29 0:00,1
226548,0,1961-01-11 0:00,1
162581,0,1936-09-04 0:00,1
163990,1,1966-05-09 0:00,1
46045,0,1977-03-27 0:00,1
103666,0,1985-09-26 0:00,1
12489,1,2005-12-26 0:00,1
289063,0,1939-03-05 0:00,1
131563,0,1965-05-28 0:00,1
